Average qual score & Frequency
39.0297029703	5846
39.4356435644	7777
40.3168316832	28423
39.2673267327	6945
38.3267326733	3962
40.3564356436	31145
40.2277227723	20733
39.0	5667
39.8811881188	12769
40.1287128713	18418
40.2772277228	28076
39.603960396	9435
40.2673267327	21099
40.2376237624	33298
40.0297029703	16697
40.1584158416	24094
39.4752475248	8033
35.7326732673	1922
40.1881188119	26414
36.3861386139	2228
40.6633663366	995802
40.702970297	1780013
40.3069306931	23495
37.3366336634	2896
40.5445544554	130110
40.2574257426	25617
39.2772277228	6921
39.9405940594	13727
40.1485148515	24456
39.8118811881	12067
40.0891089109	17100
39.9108910891	14132
38.6633663366	4644
37.4455445545	2857
40.4059405941	47010
40.6237623762	479971
40.5742574257	193190
40.2871287129	35379
40.4356435644	32627
40.4851485149	66444
40.1089108911	21231
40.297029703	31859
40.5841584158	241246
40.603960396	30423
40.504950495	77296
40.6138613861	251094
40.495049505	94573
40.5148514851	19477
38.5346534653	4446
40.3762376238	50187
36.5940594059	2286
37.7623762376	3079
39.9702970297	14851
40.4158415842	57266
35.5841584158	1829
40.198019802	29125
36.9702970297	2612
39.1287128713	6448
40.4752475248	31261
40.6534653465	221658
40.099009901	19256
40.0396039604	16169
40.4653465347	49996
38.3366336634	4117
36.8514851485	2459
40.2079207921	24628
39.1485148515	6198
28.2376237624	344
36.495049505	2237
38.0693069307	3604
38.0396039604	3564
34.2871287129	1419
40.1386138614	19577
39.5940594059	9429
33.4455445545	1228
40.3465346535	26556
39.5445544554	8924
38.8514851485	5242
39.1188118812	6306
39.9900990099	15019
40.5643564356	67800
32.6930693069	1048
37.3861386139	2830
38.8415841584	5244
27.5148514851	287
27.1089108911	241
34.7821782178	1513
39.6336633663	9922
39.5247524752	8341
39.8217821782	12617
37.7326732673	3211
40.5346534653	136384
40.1782178218	18907
38.0	3399
29.2673267327	450
34.3762376238	1495
31.2178217822	747
33.1584158416	1248
38.1683168317	3728
39.7722772277	12343
38.9801980198	5604
39.3366336634	7265
37.0198019802	2533
37.8514851485	3324
40.4455445545	56097
38.7326732673	4987
40.2475247525	29857
40.3267326733	38473
39.702970297	10151
39.3267326733	7136
26.9504950495	234
39.7821782178	11721
38.5544554455	4498
40.5247524752	75102
39.9603960396	14655
38.6831683168	4671
39.3564356436	7461
40.3861386139	32134
29.2475247525	423
40.4257425743	38961
37.0693069307	2607
36.0495049505	1960
34.5148514851	1465
31.4257425743	821
37.3069306931	2834
32.6633663366	1057
37.6237623762	3020
32.4752475248	1039
40.4554455446	70827
37.4158415842	3011
40.0099009901	15967
39.9801980198	15160
37.5445544554	2948
37.6732673267	3132
39.5346534653	8543
38.4158415842	4186
34.7128712871	1517
39.5148514851	8573
37.2376237624	2718
39.801980198	11570
38.9405940594	5555
39.4257425743	7757
26.6435643564	164
40.3663366337	40659
37.5346534653	3008
31.3663366337	792
32.3069306931	963
27.6534653465	269
34.2574257426	1404
40.0792079208	17726
33.0495049505	1227
39.7425742574	10836
27.8118811881	314
34.8316831683	1621
31.6534653465	907
38.9306930693	5524
37.7920792079	3326
38.5940594059	4682
28.1485148515	335
39.8514851485	12262
35.1386138614	1651
39.7623762376	11315
28.6237623762	370
39.297029703	6940
34.1089108911	1444
40.396039604	30361
38.3069306931	4055
39.9207920792	14009
35.603960396	1839
25.7425742574	133
37.3564356436	2767
35.1683168317	1684
37.8415841584	3309
39.1782178218	6560
39.7326732673	11508
38.4455445545	4311
40.0198019802	16348
27.8613861386	303
39.6237623762	9417
39.8415841584	11946
38.396039604	4153
37.5247524752	2911
36.1584158416	2095
37.8910891089	3453
35.5148514851	1830
39.3663366337	7426
38.8118811881	5152
36.6435643564	2269
40.5544554455	3313
38.9900990099	5898
34.900990099	1578
38.3564356436	4011
38.900990099	5244
37.4554455446	2926
33.7623762376	1463
39.3168316832	7207
39.1584158416	6336
36.1683168317	2158
30.4851485149	608
28.9405940594	420
39.1683168317	6556
39.1881188119	6513
39.2079207921	6696
39.900990099	13446
39.7227722772	11628
38.5247524752	4471
26.7425742574	208
36.099009901	2042
35.4752475248	1726
38.3762376238	4097
38.1287128713	3736
37.3663366337	2753
40.0495049505	16918
31.7326732673	891
35.0099009901	1603
39.7524752475	10802
36.900990099	2403
35.6435643564	1837
38.7623762376	4978
38.0495049505	3596
40.3366336634	40641
35.7722772277	1888
